Date and Time,"Hydro-only, MtCO2e","Estimated, MtCO2e","Coal-only, MtCO2e"
2018-08-29T00:00:00,1.165766,29.224093,55.568189
2018-08-30T00:00:00,1.179394,29.565723,56.217783
2018-08-31T00:00:00,1.194208,29.93709,56.923919
2018-09-01T00:00:00,1.211674,30.374928,57.756445
2018-09-02T00:00:00,1.17211,29.383125,55.87058
2018-09-03T00:00:00,1.119447,28.06294,53.360312
2018-09-04T00:00:00,1.083055,27.150635,51.625609
2018-09-05T00:00:00,1.068165,26.777371,50.915866
2018-09-06T00:00:00,1.055562,26.46142,50.315101
2018-09-07T00:00:00,1.049879,26.318971,50.04424
2018-09-08T00:00:00,1.0473,26.254309,49.921288
2018-09-09T00:00:00,1.074331,26.931936,51.209763
2018-09-10T00:00:00,1.071074,26.850306,51.054548
2018-09-11T00:00:00,1.092969,27.39917,52.098187
2018-09-12T00:00:00,1.137849,28.524238,54.237449
2018-09-13T00:00:00,1.142434,28.639199,54.456042
2018-09-14T00:00:00,1.121701,28.119439,53.467742
2018-09-15T00:00:00,1.110884,27.848282,52.952151
2018-09-16T00:00:00,1.084924,27.197497,51.714715
2018-09-17T00:00:00,1.084924,27.197497,51.714715
2018-09-18T00:00:00,1.086006,27.224611,51.766271
2018-09-19T00:00:00,1.073026,26.899219,51.147553
2018-09-20T00:00:00,1.079906,27.071711,51.475538
2018-09-21T00:00:00,1.095847,27.471327,52.235389
2018-09-22T00:00:00,1.11526,27.957966,53.160711
2018-09-23T00:00:00,1.130242,28.333562,53.874887
2018-09-24T00:00:00,1.147348,28.762367,54.690239
2018-09-25T00:00:00,1.180028,29.581619,56.248006
2018-09-26T00:00:00,1.164498,29.192291,55.50772
2018-09-27T00:00:00,1.155149,28.957932,55.062097
2018-09-28T00:00:00,1.166171,29.234249,55.587499
2018-09-29T00:00:00,1.162865,29.151352,55.429876
2018-09-30T00:00:00,1.177194,29.510565,56.112902
2018-10-01T00:00:00,1.188216,29.786882,56.638305
2018-10-02T00:00:00,1.152944,28.90267,54.957019
2018-10-03T00:00:00,1.159558,29.068463,55.272267
2018-10-04T00:00:00,1.172399,29.390359,55.884335
2018-10-05T00:00:00,1.152002,28.879038,54.912083
2018-10-06T00:00:00,1.128065,28.278984,53.771109
2018-10-07T00:00:00,1.111534,27.864571,52.983123
2018-10-08T00:00:00,1.092472,27.386713,52.0745
2018-10-09T00:00:00,1.090813,27.345129,51.995429
2018-10-10T00:00:00,1.09642,27.48568,52.262682
2018-10-11T00:00:00,1.108623,27.791598,52.84437
2018-10-12T00:00:00,1.110921,27.849199,52.953895
2018-10-13T00:00:00,1.129302,28.309991,53.830069
2018-10-14T00:00:00,1.097135,27.503601,52.296757
2018-10-15T00:00:00,1.128153,28.281191,53.775306
2018-10-16T00:00:00,1.133897,28.425185,54.049105
2018-10-17T00:00:00,1.127004,28.25239,53.720543
2018-10-18T00:00:00,1.102082,27.627623,52.53258
2018-10-19T00:00:00,1.107616,27.766341,52.796345
2018-10-20T00:00:00,1.103917,27.673614,52.620029
2018-10-21T00:00:00,1.125702,28.219735,53.658451
2018-10-22T00:00:00,1.11116,27.855199,52.965303
2018-10-23T00:00:00,1.12653,28.240508,53.69795
2018-10-24T00:00:00,1.093071,27.401735,52.103063
2018-10-25T00:00:00,1.086974,27.248889,51.812434
2018-10-26T00:00:00,1.088081,27.27664,51.865202
2018-10-27T00:00:00,1.080333,27.082404,51.495871
2018-10-28T00:00:00,1.082547,27.137899,51.601392
2018-10-29T00:00:00,1.072585,26.888168,51.126541
2018-10-30T00:00:00,1.072585,26.888168,51.126541
2018-10-31T00:00:00,1.127929,28.27558,53.764637
2018-11-01T00:00:00,1.146752,28.74743,54.661838
2018-11-02T00:00:00,1.144696,28.695898,54.563851
2018-11-03T00:00:00,1.170054,29.331586,55.772581
2018-11-04T00:00:00,1.149469,28.815545,54.791354
2018-11-05T00:00:00,1.145185,28.708158,54.587164
2018-11-06T00:00:00,1.114566,27.940578,53.127647
2018-11-07T00:00:00,1.07617,26.978036,51.297421
2018-11-08T00:00:00,1.037898,26.018613,49.473125
2018-11-09T00:00:00,1.020417,25.580406,48.639896
2018-11-10T00:00:00,0.987642,24.758771,47.077596
2018-11-11T00:00:00,1.01277,25.388696,48.275368
2018-11-12T00:00:00,1.0084,25.27914,48.067053
2018-11-13T00:00:00,0.999659,25.060029,47.650424
2018-11-14T00:00:00,1.005122,25.19697,47.91081
2018-11-15T00:00:00,1.011677,25.361295,48.223267
2018-11-16T00:00:00,1.010019,25.319738,48.144249
2018-11-17T00:00:00,1.013604,25.409593,48.315103
2018-11-18T00:00:00,0.978541,24.530634,46.643804
2018-11-19T00:00:00,0.95307,23.892097,45.429657
2018-11-20T00:00:00,0.955519,23.9535,45.546413
2018-11-21T00:00:00,0.914263,22.919272,43.579879
2018-11-22T00:00:00,0.898947,22.535329,42.84983
2018-11-23T00:00:00,0.885013,22.186013,42.185623
2018-11-24T00:00:00,0.875226,21.94066,41.719095
2018-11-25T00:00:00,0.868887,21.781756,41.416948
2018-11-26T00:00:00,0.844633,21.173751,40.260857
2018-11-27T00:00:00,0.832909,20.879831,39.70198
2018-11-28T00:00:00,0.836412,20.967646,39.868957
2018-11-29T00:00:00,0.810625,20.321206,38.639783
2018-11-30T00:00:00,0.781395,19.588446,37.246475
2018-12-01T00:00:00,0.759794,19.046958,36.216863
2018-12-02T00:00:00,0.745456,18.687505,35.53338
2018-12-03T00:00:00,0.738144,18.504219,35.18487
2018-12-04T00:00:00,0.722921,18.1226,34.45924
2018-12-05T00:00:00,0.713608,17.889136,34.015321
2018-12-06T00:00:00,0.720247,18.055572,34.331791
2018-12-07T00:00:00,0.714384,17.908583,34.052297
2018-12-08T00:00:00,0.697173,17.477142,33.231934
2018-12-09T00:00:00,0.692284,17.354575,32.998879
2018-12-10T00:00:00,0.692157,17.351388,32.992818
2018-12-11T00:00:00,0.682115,17.099637,32.514127
2018-12-12T00:00:00,0.674389,16.905979,32.145896
2018-12-13T00:00:00,0.671299,16.828513,31.998598
2018-12-14T00:00:00,0.696019,17.448206,33.176914
2018-12-15T00:00:00,0.713014,17.874248,33.987011
2018-12-16T00:00:00,0.702972,17.622497,33.50832
2018-12-17T00:00:00,0.730782,18.319656,34.833933
2018-12-18T00:00:00,0.732287,18.357382,34.905667
2018-12-19T00:00:00,0.743682,18.643035,35.448823
2018-12-20T00:00:00,0.736798,18.470483,35.120723
2018-12-21T00:00:00,0.721821,18.095013,34.406786
2018-12-22T00:00:00,0.731627,18.340842,34.874218
2018-12-23T00:00:00,0.768412,19.262987,36.627632
2018-12-24T00:00:00,0.753304,18.884257,35.907495
2018-12-25T00:00:00,0.768725,19.270845,36.642573
2018-12-26T00:00:00,0.776691,19.470544,37.02229
2018-12-27T00:00:00,0.806572,20.219611,38.446605
2018-12-28T00:00:00,0.827964,20.755868,39.466271
2018-12-29T00:00:00,0.801554,20.093823,38.207425
2018-12-30T00:00:00,0.801554,20.093823,38.207425
2018-12-31T00:00:00,0.807132,20.233644,38.473289
2019-01-01T00:00:00,0.81412,19.879646,38.806375
2019-01-02T00:00:00,0.820647,20.039043,39.117528
2019-01-03T00:00:00,0.818183,19.978855,39.000036
2019-01-04T00:00:00,0.816002,19.925601,38.896082
2019-01-05T00:00:00,0.845515,20.646275,40.302885
2019-01-06T00:00:00,0.830628,20.282749,39.593258
2019-01-07T00:00:00,0.827293,20.201324,39.43431
2019-01-08T00:00:00,0.839542,20.500416,40.018157
2019-01-09T00:00:00,0.849751,20.749717,40.50481
2019-01-10T00:00:00,0.850537,20.768894,40.542245
2019-01-11T00:00:00,0.849751,20.749717,40.50481
2019-01-12T00:00:00,0.830118,20.270291,39.568939
2019-01-13T00:00:00,0.826976,20.193583,39.419199
2019-01-14T00:00:00,0.838527,20.475629,39.969772
2019-01-15T00:00:00,0.814365,19.885644,38.818083
2019-01-16T00:00:00,0.794953,19.411629,37.892773
2019-01-17T00:00:00,0.776889,18.970529,37.031718
2019-01-18T00:00:00,0.774155,18.903763,36.901386
2019-01-19T00:00:00,0.775162,18.92835,36.949382
2019-01-20T00:00:00,0.793954,19.387222,37.84513
2019-01-21T00:00:00,0.792419,19.349738,37.771959
2019-01-22T00:00:00,0.788506,19.254187,37.585437
2019-01-23T00:00:00,0.79665,19.453064,37.973657
2019-01-24T00:00:00,0.822609,20.086951,39.211047
2019-01-25T00:00:00,0.820202,20.028159,39.09628
2019-01-26T00:00:00,0.831566,20.305664,39.63799
2019-01-27T00:00:00,0.815466,19.912524,38.870555
2019-01-28T00:00:00,0.810455,19.790151,38.631675
2019-01-29T00:00:00,0.82195,20.070851,39.17962
2019-01-30T00:00:00,0.81261,19.842786,38.734421
2019-01-31T00:00:00,0.805505,19.669291,38.395747
2019-02-01T00:00:00,0.820106,20.025831,39.091737
2019-02-02T00:00:00,0.813911,19.87454,38.796407
2019-02-03T00:00:00,0.813407,19.862235,38.772387
2019-02-04T00:00:00,0.814609,19.89159,38.82969
2019-02-05T00:00:00,0.810929,19.801744,38.654304
2019-02-06T00:00:00,0.828211,20.223745,39.478079
2019-02-07T00:00:00,0.838029,20.463488,39.946072
2019-02-08T00:00:00,0.837045,20.439457,39.899162
2019-02-09T00:00:00,0.837252,20.444511,39.909029
2019-02-10T00:00:00,0.836206,20.418949,39.85913
2019-02-11T00:00:00,0.83491,20.387324,39.797396
2019-02-12T00:00:00,0.828593,20.23307,39.496282
2019-02-13T00:00:00,0.830002,20.267475,39.563442
2019-02-14T00:00:00,0.813809,19.87206,38.791565
2019-02-15T00:00:00,0.794421,19.398642,37.867423
2019-02-16T00:00:00,0.799294,19.517612,38.09966
2019-02-17T00:00:00,0.822416,20.082229,39.201829
2019-02-18T00:00:00,0.83531,20.397088,39.816454
2019-02-19T00:00:00,0.85853,20.964093,40.923285
2019-02-20T00:00:00,0.839457,20.498345,40.014115
2019-02-21T00:00:00,0.821212,20.052839,39.144458
2019-02-22T00:00:00,0.850238,20.761592,40.52799
2019-02-23T00:00:00,0.849192,20.736069,40.478169
2019-02-24T00:00:00,0.831003,20.291914,39.611149
2019-02-25T00:00:00,0.821253,20.053842,39.146416
2019-02-26T00:00:00,0.825627,20.160644,39.3549
2019-02-27T00:00:00,0.834949,20.388259,39.79922
2019-02-28T00:00:00,0.860869,21.021192,41.034746
2019-03-01T00:00:00,0.861098,21.026783,41.045661
2019-03-02T00:00:00,0.852162,20.80859,40.619734
2019-03-03T00:00:00,0.859777,20.994532,40.982704
2019-03-04T00:00:00,0.854793,20.872824,40.745123
2019-03-05T00:00:00,0.844824,20.629409,40.269961
2019-03-06T00:00:00,0.834025,20.365705,39.755193
2019-03-07T00:00:00,0.827379,20.203426,39.438414
2019-03-08T00:00:00,0.814088,19.878868,38.804856
2019-03-09T00:00:00,0.819072,20.000576,39.042437
2019-03-10T00:00:00,0.810751,19.797396,38.645817
2019-03-11T00:00:00,0.814847,19.897417,38.841064
2019-03-12T00:00:00,0.809805,19.774298,38.600728
2019-03-13T00:00:00,0.815566,19.914957,38.875304
2019-03-14T00:00:00,0.826302,20.177129,39.38708
2019-03-15T00:00:00,0.832056,20.317613,39.661315
2019-03-16T00:00:00,0.852757,20.823119,40.648096
2019-03-17T00:00:00,0.861019,21.024861,41.041909
2019-03-18T00:00:00,0.879692,21.480831,41.931992
2019-03-19T00:00:00,0.908563,22.185808,43.308153
2019-03-20T00:00:00,0.933048,22.7837,44.475279
2019-03-21T00:00:00,0.925657,22.603237,44.123002
2019-03-22T00:00:00,0.935197,22.836181,44.577725
2019-03-23T00:00:00,0.922861,22.53495,43.989701
2019-03-24T00:00:00,0.935389,22.840868,44.586873
2019-03-25T00:00:00,0.930782,22.728366,44.367263
2019-03-26T00:00:00,0.902663,22.041755,43.026953
2019-03-27T00:00:00,0.898948,21.951026,42.849844
2019-03-28T00:00:00,0.907827,22.167837,43.273074
2019-03-29T00:00:00,0.902328,22.033564,43.010963
2019-03-30T00:00:00,0.903268,22.056531,43.055796
2019-03-31T00:00:00,0.89346,21.81702,42.588256
2019-04-01T00:00:00,0.88276,21.555737,42.078214
2019-04-02T00:00:00,0.890078,21.73445,42.427073
2019-04-03T00:00:00,0.871907,21.290727,41.560898
2019-04-04T00:00:00,0.854795,20.87288,40.745233
2019-04-05T00:00:00,0.85133,20.788258,40.580045
2019-04-06T00:00:00,0.839666,20.503446,40.024073
2019-04-07T00:00:00,0.829849,20.263729,39.55613
2019-04-08T00:00:00,0.828373,20.227689,39.485777
2019-04-09T00:00:00,0.811784,19.822614,38.695044
2019-04-10T00:00:00,0.82067,20.039584,39.118585
2019-04-11T00:00:00,0.842747,20.578689,40.170951
2019-04-12T00:00:00,0.848877,20.728361,40.463122
2019-04-13T00:00:00,0.856167,20.906376,40.810619
2019-04-14T00:00:00,0.850096,20.758137,40.521247
2019-04-15T00:00:00,0.85873,20.968974,40.932814
2019-04-16T00:00:00,0.876942,21.413677,41.800903
2019-04-17T00:00:00,0.875595,21.380783,41.736693
2019-04-18T00:00:00,0.872413,21.303095,41.585039
2019-04-19T00:00:00,0.873299,21.324722,41.627258
2019-04-20T00:00:00,0.869756,21.238212,41.458384
2019-04-21T00:00:00,0.904364,22.083287,43.108026
2019-04-22T00:00:00,0.893879,21.827261,42.608246
2019-04-23T00:00:00,0.867552,21.184374,41.353289
2019-04-24T00:00:00,0.888791,21.703007,42.365696
2019-04-25T00:00:00,0.882685,21.553901,42.07463
2019-04-26T00:00:00,0.880962,21.511844,41.992531
2019-04-27T00:00:00,0.885517,21.623071,42.209655
2019-04-28T00:00:00,0.88632,21.642671,42.247914
2019-04-29T00:00:00,0.911844,22.265944,43.464584
2019-04-30T00:00:00,0.932968,22.781753,44.471477
2019-05-01T00:00:00,0.940009,22.953692,44.807113
2019-05-02T00:00:00,0.973614,23.774263,46.408921
2019-05-03T00:00:00,0.972444,23.745694,46.353155
2019-05-04T00:00:00,0.97012,23.688963,46.24241
2019-05-05T00:00:00,0.944599,23.065766,45.025889
2019-05-06T00:00:00,0.939192,22.93374,44.768166
2019-05-07T00:00:00,0.932086,22.760218,44.42944
2019-05-08T00:00:00,0.920552,22.478575,43.879655
2019-05-09T00:00:00,0.89823,21.933494,42.81562
2019-05-10T00:00:00,0.880783,21.507471,41.983995
2019-05-11T00:00:00,0.881384,21.522133,42.012616
2019-05-12T00:00:00,0.907898,22.169581,43.276477
2019-05-13T00:00:00,0.922527,22.52679,43.973773
2019-05-14T00:00:00,0.945384,23.084932,45.063303
2019-05-15T00:00:00,0.942641,23.017954,44.932558
2019-05-16T00:00:00,0.938984,22.928649,44.758228
2019-05-17T00:00:00,0.962756,23.509126,45.891357
2019-05-18T00:00:00,0.98382,24.023483,46.895415
2019-05-19T00:00:00,0.988446,24.13645,47.115935
2019-05-20T00:00:00,0.983014,24.003815,46.857023
2019-05-21T00:00:00,0.98398,24.027396,46.903055
2019-05-22T00:00:00,1.000494,24.430635,47.690204
2019-05-23T00:00:00,1.02803,25.103027,49.002757
2019-05-24T00:00:00,1.045898,25.539352,49.854491
2019-05-25T00:00:00,1.048654,25.606651,49.985864
2019-05-26T00:00:00,1.067727,26.072364,50.894967
2019-05-27T00:00:00,1.090666,26.63252,51.988428
2019-05-28T00:00:00,1.126417,27.5055,53.692542
2019-05-29T00:00:00,1.160075,28.327391,55.296928
2019-05-30T00:00:00,1.172145,28.622121,55.87226
2019-05-31T00:00:00,1.155673,28.21988,55.087058
2019-06-01T00:00:00,1.192973,29.130714,56.865067
2019-06-02T00:00:00,1.178713,28.782499,56.185328
2019-06-03T00:00:00,1.148317,28.040269,54.736447
2019-06-04T00:00:00,1.153545,28.16792,54.985628
2019-06-05T00:00:00,1.146037,27.984586,54.62775
2019-06-06T00:00:00,1.148484,28.044338,54.744389
2019-06-07T00:00:00,1.185687,28.952795,56.517756
2019-06-08T00:00:00,1.14435,27.94341,54.547371
2019-06-09T00:00:00,1.154813,28.19888,55.046065
2019-06-10T00:00:00,1.172757,28.637061,55.901423
2019-06-11T00:00:00,1.135518,27.727731,54.126351
2019-06-12T00:00:00,1.088244,26.573379,51.87298
2019-06-13T00:00:00,1.06442,25.991611,50.737331
2019-06-14T00:00:00,1.056431,25.796543,50.356546
2019-06-15T00:00:00,1.063491,25.968938,50.693072
2019-06-16T00:00:00,1.028867,25.12348,49.042682
2019-06-17T00:00:00,1.003853,24.51266,47.850322
2019-06-18T00:00:00,1.022844,24.976389,48.75555
2019-06-19T00:00:00,1.067863,26.075694,50.901466
2019-06-20T00:00:00,1.059855,25.880139,50.519731
2019-06-21T00:00:00,1.038888,25.368176,49.520346
2019-06-22T00:00:00,1.049773,25.633974,50.0392
2019-06-23T00:00:00,1.121048,27.374401,53.436627
2019-06-24T00:00:00,1.194854,29.176638,56.954713
2019-06-25T00:00:00,1.202548,29.364517,57.321465
2019-06-26T00:00:00,1.218441,29.752602,58.079032
2019-06-27T00:00:00,1.251101,30.550114,59.635828
2019-06-28T00:00:00,1.307082,31.917081,62.304237
2019-06-29T00:00:00,1.367924,33.402748,65.204357
2019-06-30T00:00:00,1.356852,33.132397,64.676614
2019-07-01T00:00:00,1.329009,32.452508,63.349427
2019-07-02T00:00:00,1.35447,33.074232,64.563072
2019-07-03T00:00:00,1.375112,33.578284,65.547015
2019-07-04T00:00:00,1.405723,34.325764,67.006145
2019-07-05T00:00:00,1.436284,35.072008,68.462863
2019-07-06T00:00:00,1.439465,35.1497,68.614522
2019-07-07T00:00:00,1.439154,35.142082,68.599651
2019-07-08T00:00:00,1.481073,36.165686,70.597793
2019-07-09T00:00:00,1.492698,36.44957,71.151954
2019-07-10T00:00:00,1.462163,35.703931,69.696418
2019-07-11T00:00:00,1.437824,35.109615,68.536273
2019-07-12T00:00:00,1.435772,35.059504,68.438453
2019-07-13T00:00:00,1.414789,34.54714,67.438285
2019-07-14T00:00:00,1.430455,34.929673,68.185015
2019-07-15T00:00:00,1.416551,34.590169,67.52228
2019-07-16T00:00:00,1.438463,35.125221,68.566737
2019-07-17T00:00:00,1.444126,35.263507,68.836681
2019-07-18T00:00:00,1.4328,34.986927,68.296779
2019-07-19T00:00:00,1.367673,33.396617,65.192389
2019-07-20T00:00:00,1.406765,34.351196,67.055789
2019-07-21T00:00:00,1.40243,34.245341,66.849153
2019-07-22T00:00:00,1.408817,34.401319,67.153634
2019-07-23T00:00:00,1.35256,33.027596,64.472036
2019-07-24T00:00:00,1.332191,32.530216,63.501118
2019-07-25T00:00:00,1.342102,32.772222,63.973529
2019-07-26T00:00:00,1.37559,33.589962,65.56981
2019-07-27T00:00:00,1.320509,32.24495,62.944259
2019-07-28T00:00:00,1.330979,32.500612,63.443329
2019-07-29T00:00:00,1.320854,32.253369,62.960693
2019-07-30T00:00:00,1.319308,32.215622,62.88701
2019-07-31T00:00:00,1.357969,33.159671,64.729854
2019-08-01T00:00:00,1.348304,32.923654,64.269134
2019-08-02T00:00:00,1.34707,32.893545,64.21036
2019-08-03T00:00:00,1.36747,33.391662,65.182717
2019-08-04T00:00:00,1.353004,33.038445,64.493213
2019-08-05T00:00:00,1.335725,32.616508,63.669565
2019-08-06T00:00:00,1.37452,33.563821,65.518783
2019-08-07T00:00:00,1.367826,33.400358,65.199691
2019-08-08T00:00:00,1.381796,33.741499,65.865621
2019-08-09T00:00:00,1.374536,33.564225,65.519571
2019-08-10T00:00:00,1.367785,33.399363,65.19775
2019-08-11T00:00:00,1.370723,33.471112,65.337808
2019-08-12T00:00:00,1.358802,33.18001,64.769557
2019-08-13T00:00:00,1.353576,33.052394,64.520443
2019-08-14T00:00:00,1.352269,33.020489,64.458162
2019-08-15T00:00:00,1.371867,33.499045,65.392336
2019-08-16T00:00:00,1.371867,33.499045,65.392336
2019-08-17T00:00:00,1.341817,32.765257,63.959934
2019-08-18T00:00:00,1.307188,31.919678,62.309307
2019-08-19T00:00:00,1.35061,32.979983,64.379092
2019-08-20T00:00:00,1.349351,32.949228,64.319057
2019-08-21T00:00:00,1.331972,32.524867,63.490676
2019-08-22T00:00:00,1.314723,32.103668,62.668468
2019-08-23T00:00:00,1.326529,32.391955,63.231223
2019-08-24T00:00:00,1.372487,33.514169,65.421858
2019-08-25T00:00:00,1.413747,34.52168,67.388585
2019-08-26T00:00:00,1.379102,33.675721,65.737218
2019-08-27T00:00:00,1.355118,33.090052,64.593954
2019-08-28T00:00:00,1.375105,33.578102,65.54666
2019-08-29T00:00:00,1.407084,34.35899,67.071004
2019-08-30T00:00:00,1.416411,34.586744,67.515595
2019-08-31T00:00:00,1.424406,34.781969,67.896687
2019-09-01T00:00:00,1.418196,26.252633,67.600674
2019-09-02T00:00:00,1.442186,26.696728,68.744221
2019-09-03T00:00:00,1.489634,27.575048,71.005899
2019-09-04T00:00:00,1.47695,27.340247,70.401284
2019-09-05T00:00:00,1.48581,27.504253,70.823602
2019-09-06T00:00:00,1.491629,27.611977,71.100991
2019-09-07T00:00:00,1.478364,27.366424,70.46869
2019-09-08T00:00:00,1.523393,28.199965,72.615063
2019-09-09T00:00:00,1.519234,28.122983,72.416834
2019-09-10T00:00:00,1.544185,28.584861,73.606171
2019-09-11T00:00:00,1.610721,29.816525,76.777714
2019-09-12T00:00:00,1.601018,29.63691,76.315204
2019-09-13T00:00:00,1.594247,29.511568,75.992447
2019-09-14T00:00:00,1.623489,30.052876,77.386319
2019-09-15T00:00:00,1.603064,29.674775,76.412708
2019-09-16T00:00:00,1.650091,30.545317,78.654356
2019-09-17T00:00:00,1.624265,30.067242,77.423312
2019-09-18T00:00:00,1.635451,30.274296,77.956476
2019-09-19T00:00:00,1.642892,30.412054,78.311203
2019-09-20T00:00:00,1.661696,30.760128,79.207498
2019-09-21T00:00:00,1.678527,31.071698,80.009792
2019-09-22T00:00:00,1.707599,31.609863,81.395569
2019-09-23T00:00:00,1.632624,30.221978,77.821757
2019-09-24T00:00:00,1.646395,30.476898,78.478177
2019-09-25T00:00:00,1.618853,29.967048,77.165312
2019-09-26T00:00:00,1.657401,30.680635,79.002803
2019-09-27T00:00:00,1.643094,30.415787,78.320816
2019-09-28T00:00:00,1.650169,30.546745,78.658033
2019-09-29T00:00:00,1.613812,29.873747,76.92506
2019-09-30T00:00:00,1.64187,30.393124,78.26246
2019-10-01T00:00:00,1.624382,33.619052,77.428856
2019-10-02T00:00:00,1.610047,33.32238,76.745583
2019-10-03T00:00:00,1.567889,32.449851,74.73604
2019-10-04T00:00:00,1.573996,32.576255,75.027165
2019-10-05T00:00:00,1.552445,32.130213,73.999874
2019-10-06T00:00:00,1.560681,32.300679,74.392478
2019-10-07T00:00:00,1.593166,32.972992,75.9409
2019-10-08T00:00:00,1.616014,33.445867,77.029989
2019-10-09T00:00:00,1.600854,33.132118,76.307386
2019-10-10T00:00:00,1.625954,33.651585,77.503784
2019-10-11T00:00:00,1.644198,34.029188,78.373451
2019-10-12T00:00:00,1.610224,33.326029,76.753987
2019-10-13T00:00:00,1.6038,33.193093,76.447819
2019-10-14T00:00:00,1.577463,32.648003,75.192408
2019-10-15T00:00:00,1.568332,32.459013,74.757142
